AOO.justification,AOO.range,AOOContinuingDecline.isInContinuingDecline,AOOContinuingDecline.justification,AOOContinuingDecline.qualifier,AOODetails.breedingRange,AOODetails.breedingRangeJustification,AOODetails.nonbreedingRange,AOODetails.nonbreedingRangeJustification,AOOExtremeFluctuation.isFluctuating,AOOExtremeFluctuation.justification,AreaRestricted.isRestricted,AreaRestricted.justification,AvgAnnualFecundity.fecundity,AvgReproductiveAge.age,AvgReproductiveAge.units,BirthSize.size,Congregatory.value,CropWildRelative.isRelative,CurrentTrendDataDerivation.value,DepthLower.limit,DepthUpper.limit,DepthZone.depthZone,EOO.justification,EOO.range,EOOContinuingDecline.isContinuingDecline,EOOContinuingDecline.justification,EOOContinuingDecline.qualifier,EOOExtremeFluctuation.isFluctuating,EOOExtremeFluctuation.justification,EggLaying.layEggs,ElevationLower.limit,ElevationUpper.limit,ExtinctionProbabilityGenerations3.justification,ExtinctionProbabilityGenerations3.range,ExtinctionProbabilityGenerations5.justification,ExtinctionProbabilityGenerations5.range,ExtinctionProbabilityYears100.justification,ExtinctionProbabilityYears100.range,FemaleMaturityAge.age,FemaleMaturityAge.units,FemaleMaturitySize.size,FreeLivingLarvae.hasStage,GenerationLength.justification,GenerationLength.quality,GenerationLength.range,GestationTime.time,GestationTime.units,HabitatContinuingDecline.isDeclining,HabitatContinuingDecline.justification,HabitatContinuingDecline.qualifier,IdentificationDescription.text,InPlaceEducationControlled.note,InPlaceEducationControlled.value,InPlaceEducationInternationalLegislation.note,InPlaceEducationInternationalLegislation.value,InPlaceEducationSubjectToPrograms.note,InPlaceEducationSubjectToPrograms.value,InPlaceLandWaterProtectionAreaPlanned.note,InPlaceLandWaterProtectionAreaPlanned.value,InPlaceLandWaterProtectionInPA.note,InPlaceLandWaterProtectionInPA.value,InPlaceLandWaterProtectionInvasiveControl.note,InPlaceLandWaterProtectionInvasiveControl.value,InPlaceLandWaterProtectionPercentProtected.note,InPlaceLandWaterProtectionPercentProtected.value,InPlaceLandWaterProtectionSitesIdentified.note,InPlaceLandWaterProtectionSitesIdentified.value,InPlaceResearchMonitoringScheme.note,InPlaceResearchMonitoringScheme.value,InPlaceResearchRecoveryPlan.note,InPlaceResearchRecoveryPlan.value,InPlaceSpeciesManagementExSitu.note,InPlaceSpeciesManagementExSitu.value,InPlaceSpeciesManagementHarvestPlan.note,InPlaceSpeciesManagementHarvestPlan.value,InPlaceSpeciesManagementReintroduced.note,InPlaceSpeciesManagementReintroduced.value,LiveBirth.liveBirth,Livelihoods.noInfo,LocationContinuingDecline.inDecline,LocationContinuingDecline.justification,LocationContinuingDecline.qualifier,LocationExtremeFluctuation.isFluctuating,LocationExtremeFluctuation.justification,LocationsNumber.justification,LocationsNumber.range,Longevity.longevity,Longevity.units,MaleMaturityAge.age,MaleMaturityAge.units,MaleMaturitySize.size,MatureIndividualsSubpopulation.value,MaxSize.size,MaxSubpopulationSize.range,MovementPatterns.pattern,NaturalMortality.value,NoThreats.noThreats,NonConsumptiveUse.isNonConsumptiveUse,NonConsumptiveUseDescription.narrative,NotUtilized.isNotUtilized,Parthenogenesis.exhibitsParthenogenesis,PopulationContinuingDecline.isDeclining,PopulationContinuingDecline.justification,PopulationContinuingDecline.qualifier,PopulationDeclineGenerations1.justification,PopulationDeclineGenerations1.qualifier,PopulationDeclineGenerations1.range,PopulationDeclineGenerations2.justification,PopulationDeclineGenerations2.qualifier,PopulationDeclineGenerations2.range,PopulationDeclineGenerations3.justification,PopulationDeclineGenerations3.qualifier,PopulationDeclineGenerations3.range,PopulationExtremeFluctuation.isFluctuating,PopulationExtremeFluctuation.justification,PopulationIncreaseRate.narrative,PopulationReductionFuture.direction,PopulationReductionFuture.justification,PopulationReductionFuture.qualifier,PopulationReductionFuture.range,PopulationReductionFutureBasis.detail,PopulationReductionFutureBasis.value,PopulationReductionPast.direction,PopulationReductionPast.justification,PopulationReductionPast.qualifier,PopulationReductionPast.range,PopulationReductionPastBasis.detail,PopulationReductionPastBasis.value,PopulationReductionPastCeased.value,PopulationReductionPastReversible.value,PopulationReductionPastUnderstood.value,PopulationReductionPastandFuture.direction,PopulationReductionPastandFuture.justification,PopulationReductionPastandFuture.numYears,PopulationReductionPastandFuture.qualifier,PopulationReductionPastandFuture.range,PopulationReductionPastandFutureBasis.detail,PopulationReductionPastandFutureBasis.value,PopulationReductionPastandFutureCeased.value,PopulationReductionPastandFutureReversible.value,PopulationReductionPastandFutureUnderstood.value,PopulationSize.range,ReproductivePeriodicity.value,SevereFragmentation.isFragmented,SevereFragmentation.justification,SubpopulationContinuingDecline.isDeclining,SubpopulationContinuingDecline.justification,SubpopulationContinuingDecline.qualifier,SubpopulationExtremeFluctuation.isFluctuating,SubpopulationExtremeFluctuation.justification,SubpopulationNumber.justification,SubpopulationNumber.range,SubpopulationSingle.value,ThreatsUnknown.value,TrendInDomesticOfftake.value,TrendInWildOfftake.value,UTCaptiveHarvest.value,UTHarvestTrendComments.narrative,UTIntlCommercialValue.value,UTLocalLivelihood.localcommercial,UTLocalLivelihood.localcommercialDetail,UTLocalLivelihood.subsistence,UTLocalLivelihood.subsistenceRationale,UTNatlCommercialValue.value,UseTradeNoInformation.value,WaterBreeding.value,YearOfPopulationEstimate.value,internal_taxon_id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,56204
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,56217
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1400,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,Unknown,,,Yes,,,No,,No,false,Yes,,56231
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,2000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,Migrated from Conservation Measures 4.4 Habitat and Site-based actions -> Protected Areas: in-place,Yes,,,,,Migrated from Conservation Measures 4.4.2 Habitat and Site-based actions -> Protected Areas->Establishment: in-place,"Yes, over entire range",,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,Unknown,,,Yes,,,No,,No,false,Yes,,56236
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,56267
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,56268
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1700,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,56297
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1600,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57711
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1400,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57712
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1000,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57714
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1600,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57715
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1800,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57716
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57717
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57719
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,2000,,,,,,,,,,No,,,,,,,,,,,,,,,,,,Found in Blyde River Canyon Nature Reserve in Mpumalanga.,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,57722
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,600,1200,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,57950
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1450,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,Unknown,Unknown,Yes,,Yes,,,No,,No,false,Yes,,57951
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,2700,,,,,,,,,,No,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,No,,58059
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,2500,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58066
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,It occurs in the Richtersveld Contractual National Park and in the Goegap Wildflower Reserve.,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58069
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1400,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58070
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1200,2100,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,"It is present in many protected areas, including the Royal Natal National Park, and the Giant’s Castle and Cathedral Peak Game Reserves.",Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58071
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58072
1% of EOO,150,Yes,,Observed,,,,,,,No,,,,,,,,,,,,,15000,Unknown,,,,,Yes,50,900,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,," It occurs in several protected areas, including Umtamvuna Nature Reserve and Oribi Gorge Nature Reserve.",Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,9,,,,,,,3.7,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,This species is considered to be severely fragmented as >50% of individuals occur in isolated patches and the distances between subpopulations are considered to be too great for dispersal within one generation.,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,58076
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58086
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,Yes,,,No,,No,false,Yes,,58124
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,2200,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58128
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,2000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,Unknown,,,No,,,Yes,,No,false,Yes,,58177
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,No,,Yes,,,No,,No,false,Yes,,45331497
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,1200,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,Unknown,,,Yes,,,No,,No,false,Yes,,58296
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,200,1200,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58511
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,Migrated from Conservation Measures 4.4 Habitat and Site-based actions -> Protected Areas: in-place,Yes,,,,,Migrated from Conservation Measures 4.4.2 Habitat and Site-based actions -> Protected Areas->Establishment: in-place,"Yes, over entire range",,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,true,Traditional medicine,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,,,,No,,,Yes,,No,false,Yes,,58516
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1200,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58519
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58529
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,Unknown,,,Yes,,,Yes,,No,false,Yes,,58535
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1670,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,Most of its range is within protected areas.,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58764
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1100,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58765
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1800,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58767
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,1800,3000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,Its range includes uKhahlamba-Drakensburg Park. ,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58768
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,Not a Migrant,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,,,,,,,,,,false,Yes,,21136111
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58776
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1500,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58777
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58778
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,2000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,true,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58779
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1800,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,It is likely to be found in many protected areas.,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,58780
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,1000,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,true,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,Unknown,,,Yes,,,No,,No,false,Yes,,58801
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,300,,,,,,,,,,Yes,,,,,,,,,,,,,,,,,,It occurs in the Kruger National Park and in several protected areas in KwaZulu-Natal.,Yes,,,,,,Unknown,,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,false,,,,,,,,,,,false,Yes,,596
,9,Yes,,Observed,,,,,,,No,,,,,,,,,,,,,2303,No,,Observed,,,Yes,0,380,,,,,,,,,,Yes,,,,,,Yes,,Observed,,,,,,,,,,"It occurs in the Greater St Lucia Wetland Park, the Ulalazi Game Reserve, and the Twinstreams-Mtunzini Natural Heritage Site.",Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,10,,,,,,,2.5,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,The spatial distribution of this species is considered to be severely fragmented as >50% of individuals are in small and isolated patches and >50% of subpopulations are considered non-viable.,,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,10644
"This estimate is based on known sites and the presumption of unknown sites within the EOO (Armstrong 2001).

J. Harvey argues that the AOO should be <3 km2, based on 20 ha per known site. However, I feel that this is too conservative an estimate for a species that is likely to disperse between breeding habitats.",50,Yes,Temporary wetlands it inhabits are being drained for agriculture and construction.,Observed,,,,,,,No,,,,,,Congregatory (and dispersive),,,,,,,10567,,,,,,Yes,1000,1830,,,,,,,,,,Yes,,,,,,,,Suspected,,,,,,,,,,"It is found in the uKhahlamba-Drakensberg Park, which is at least well managed for biodiversity conservation.",Yes,,,,,,"Yes, over part of range",,,,,,,,,,,No,false,,,Suspected,,,,11,,,,,,,6,,,,false,false,,true,No,,,Suspected,,Suspected,,,Suspected,,,Suspected,,,,,,,Observed,,,,,,Projected,,,,,,,,,,,,,,,,,,,Yes,"It is considered to be severely fragmented as over 50% of individuals are in isolated patches, and the distances between subpopulations are considered to be too great for dispersal within one generation.",,,Suspected,,,,,,false,,,,,,,,,,,false,Yes,,11700
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,,No,,,,,,,,,,,,,,,,,,Migrated from Conservation Measures 4.4 Habitat and Site-based actions -> Protected Areas: in-place,Yes,,,,,Migrated from Conservation Measures 4.4.2 Habitat and Site-based actions -> Protected Areas->Establishment: in-place,"Yes, over entire range",,,,,,,,,,,No,false,,,,,,,,,,,,,,,,,,false,false,,false,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No,,,,,,,,,,false,,,,,,,,,,,false,No,,1301
